BUILDER_REGNO|COMPANY_NAME|STREET_1|STREET_2|CITY|STATE|ZIP|BUILDER_STATUS|RENEWAL_DATE|PLAN
33120|KARA AT MONROE LLC|SUITE 235 SOUTH|197 ROUTE 18|EAST BRUNSWICK|NJ|08816|B|20081031|R
33121|SKYWARD CONSTRUCTION LLC|308 RIDGE ROAD||WEST MILFORD|NJ|07480||20161031|*
33122|CHRISTOPHER SPAGNOLI|49 AMHERST DRIVE||BAYVIEW|NJ|08721|E|20041031|*
33123|TA CONTRACTING LLC|50 CEDAR TERRACE||GLENWOOD|NJ|07418|E|20061031|*
33124|BLB BUILDERS LLC|275 RIVER RD||PISCATAWAY|NJ|08854|E|20081031|A
33125|AUTUMN HILLS INC|15 SUGAR HILL RD||KINNELON|NJ|07405|E|20041031|*
33126|CENTENNIAL ESTATES ASSOC LLC|560 STOKES RD  STE 23-314||MEDFORD|NJ|08055|E|20081031|A
33127|MONMOUTH CUSTOM BUILDERS|259 MONMOUTH ROAD||DEAL|NJ|07723||20150731|Q
33128|SACCOMANNO BUILDERS LLC|5 HONEYSUCKLE LANE||KINNELON|NJ|07405|E|20081031|*
33129|FURLONG CONSTRUCTION|3 LAKEVIEW DRIVE||RINGOES|NJ|08551|E|20041031|*
33131|DIMARCO HOLDINGS LLC|60 MIDVALE ROAD||MT LAKES|NJ|07046|E|20090930|R
33132|NEW DIMENSION BUILDERS INC|61 STANETS ROAD||MILFORD|NJ|08848|E|20041031|*
33133|CSK BUILDERS INC|1011 ABBOTT STREET||HIGHLAND PARK|NJ|08904|E|20041031|*
33134|FERRARA KITCHEN CABINETS|1530 E 2ND STREET||SCOTCH PLAINS|NJ|07076|E|20130831|*
33135|JUZEFYK BROTHERS CONSTRUCTION CO INC|500 NORTH WOOD AVENUE|SUITE 3B|LINDEN|NJ|07036|E|20141031|*
33136|ANTHONY FERRARO|103 HILLCREST AVE||NEPTUNE|NJ|07753||20150331|*
33137|KENNEDY BLVD LLC|PO BOX 229||MORRIS PLAINS|NJ|07045|E|20101031|*
33138|BANYAN INVESTMENT GROUP LP|422 CLEVELAND AV||HARISON|NJ|07029|E|20041031|*
33139|SPARTAN BUILDERS INC|439 VICTOR WAY||WYCKOFF|NJ|07481|E|20100930|*
33140|CE CE CONSTRUCTION & WELDING CO INC|525 SMITH COURT||CLIFFWOOD|NJ|07721|E|20090430|*
33141|MICHAEL AMOROSO & PHIL LEMBO|264 CASTLE TER||LYNDHURST|NJ|07071|E|20041031|*
33142|CONGRESS ESTATES LLC|250 SADDLE RIVER RD||SADDLE BROOK|NJ|07663|E|20081031|*
33143|B H CONSTRUCTION LLC|694 TOWNBANK RD||N CAPE MAY|NJ|08204|E|20041031|*
33144|2655 ASSOCIATES LLC|805 BAY AVE STE B||SOMERS POINT|NJ|08244|E|20041031|R
33145|LC HOME BUILDER LLC|305 THIRD AVE WEST||NEWARK|NJ|07107||20151231|*
33146|THOMAS AND SUZANNE CUNNINGHAM|7412 LAWING PL||PHILADELPHIA|PA|19153|E|20041031|*
33147|PERRY J BARR & REGINA BARR|7 PRENTIS CT||SEWELL|NJ|08080|E|20041031|P
33148|DONALD PANETTA|7 DYER LANE||RANDOLPH|NJ|07869||20161031|*
33149|FRANCES P PETTIT|PO BOX 722||WOODBINE|NJ|08270|E|20041031|*
33150|LANDMARK AT LONG VALLEY LLC|1200 SUNNYVIEW OVAL||KEASBEY|NJ|08832||20150831|A
33151|CONCEPTUAL WOODWORKS|43 BELCHER RD||BLAIRSTOWN|NJ|07825|E|20041031|*
33152|WAYNE COOK|407 S RT 130||CINNAMINSON|NJ|08077|E|20041031|*
33153|DISTINCTIVE BUILDERS LLC|50 LORTON COURT||OLD BRIDGE|NJ|08857|E|20081031|*
33154|COLLINSON BROS LANDSCAPING INC|183 WEST DEWEY AVENUE||WHARTON|NJ|07885|E|20041031|*
33155|HAAS CONSTRUCTION INC|563 FERNWOOD LN||FAIRLESS HILLS|PA|19030|E|20041031|*
33156|ALLAN COFONE & LICHT LLC|27 N BAUMS CT||LIVINGSTON|NJ|07039|E|20061031|*
33157|KAISER CONSTRUCTION CO INC|515 OLD SWEDE RD||DOUGLASSVILLE|PA|19518|E|20090430|*
33158|EBERCANN CORP|85 SERGEANTISVILLE RD||FLEMINGTON|NJ|08822|E|20080630|*
33159|YOUR HOME CORP|95 PLEASANT PLACE||KEARNY|NJ|07032|E|20070630|A
33160|APS CARPENTRY & HOME REPAIR|312 CENTRE AVENUE||SECAUCUS|NJ|07094|S||*
33161|BRIAN K CREITZ SR BUILDERS LLC|5319 DREXEL AV||PENNSAUKEN|NJ|08109|E|20131130|R
33162|V T A R DEVELOPMENTAL L L C|7 SHAW COURT||FAIRFIELD|NJ|07004|E|20101031|*
33163|A V MURPHY BUILDERS INC|117 PROSPECT AV||RED BANK|NJ|07701|E|20141031|*
33164|CEDAR OAKS LLC|612 DENNISVILLE ROAD||CAPE MAY COURT HOUSE|NJ|08210|E|20061031|
33165|DILARRIGO INC|331 OUTWATER LANE||SADDLE BROOK|NJ|07663|E|20041031|*
33166|PVC CORPORATION|23 COLUMBUS AV||TOTOWA|NJ|07512|E|20041031|*
33167|DANIEL & CARMINE TRAGNI|324 STOBE AV||STATEN ISLAND|NY|10306|E||*
33168|LINCOLN BUILDER & CONSTRUCTION LLC|#203|2160 NORTH CENTRAL ROAD|FORT LEE|NJ|07024|E|20061031|*
33169|ROBERT NEMETH|PO BOX 6177||MONROE TWP|NJ|08831|E|20041031|*
33170|KATHI D ENTERPRISES 572 HYATT STREET LLC|200 AVENEL STREET||AVENEL|NJ|07001|E|20041031|*
33171|KLEINKNECHT CONTRACTING|221 COOKSTOWN-NEW EGYPT ROAD||COOKSTOWN|NJ|08511|E|20041031|*
33172|LR INC|1750 OAK STREET||LAKEWOOD|NJ|08701|E|20101031|*
33173|WATERFORD ESTATES LLC|1750 OAK STREET||LAKEWOOD|NJ|08701|E|20101031|R
33174|SANSE CONSTRUCTION CORP|312 CENTRAL AVENUE||EAST NEWARK|NJ|07029|E|20041031|*
33175|JVC CONSTRUCTION SERVICES LLC|PO BOX 345||MCAFEE|NJ|07428||20161031|*
33176|M & M AT CHESTERFIELD LLC|SUITE 50|110 FIELDCREST AVENUE|EDISON|NJ|08837|E|20121031|P
33177|PATRIOT HOMES LLC|THE PAINT WORKS CORPORATE CTR|10 FOSTER AVENUE   STE C3|GIBBSBORO|NJ|08026|E|20081031|*
33178|C & M ENTERPRISES AT WALL I INC|801 TWELFTH AVENUE||BELMAR|NJ|07719|E|20061031|*
33179|16 HOPKINS LLC|2191 MORRIS AVENUE||UNION|NJ|07083||20161031|R
33180|DONALD ORIOLO II ENTERPRISES|680 ORANGEBURGH RD||RIVER VALE|NJ|07675|E|20141031|*
33181|ROMEO CONSTRUCTION LLC|15 DOYLE COURT||PISCATAWAY|NJ|08865|E|20141031|*
33182|NEW ERA CONSTRUCTION CORP|176 MONROE STREET||PASSAIC|NJ|07055|E|20041031|*
33183|K HOVNANIAN AT WOODHILL ESTATES LC|ATTN NICOLE BERGLUND|110 FIELDCREST AVE   CN 7825|EDISON|NJ|08818|E|20061031|P
33184|NORTH AMERICAN DEVELOPMENT COMPANY LLC|15 HERBERT STREET||SOUTH RIVER|NJ|08882|E|20091130|*
33185|H NORTH DEVELOPERS INC|201 OCEAN AVE||N WILDWOOD|NJ|08260|E|20061031|*
33186|J M K CONTRACTING CORP|1100 VOORHEES ST||HILLSIDE|NJ|07205|E|20080831|*
33187|TRIBULSKI BUILDERS LLC|50 SWAINTON GOSHEN ROAD||SWAINTON|NJ|08210|E|20081031|A
33188|CALOPE INC|401-403 EAST KINNEY STREET||NEWARK|NJ|07105|E|20141031|*
33189|CLASSIC RENNOVATIONS LLC|58 SKYTOP DRIVE||MAHWAH|NJ|07430|E|20061031|A
33190|FANTASY HOMES LLC|772 HARDING HIGHWAY||CARNEYS POINT|NJ|08069|E|20041031|*
33191|KARA AT FREEHOLD LLC|SUITE 235 SOUTH|197 ROUTE 18|EAST BRUNSWICK|NJ|08816|B|20081031|R
33192|TRIBORO ENTERPRISES LLC|P O BOX 271||HOBOKEN|NJ|07030|E|20041031|*
33193|ATLANTIC BUILDING CONTRACTING|1111 SIXTH AVENUE||WALL|NJ|07719|E|20041031|*
33194|ATTITUDES UN-LIMITED CORP|333A ROUTE 46 W||FAIRFIELD|NJ|07004|E|20041031|*
33195|OTTEN S HARBOR DEVELOPERS L L C|5 HARRYS COURT||OCEAN VIEW|NJ|08230|E|20041031|*
33196|37 GRACE TERRACE LLC|26 GRACE TERRACE||PASSAIC|NJ|07055||20160831|*
33197|HARIZON CONSTRUCTION|1220 DUTCH MILL ROAD||NEWFIELD|NJ|08344|E|20041031|*
33198|CT CHOICES INC|188 COLLEGE VIEW DRIVE||HACKETTSTOWN|NJ|07840|E|20061031|*
33199|VERRILLI BUILDERS|34 SACHEM ROAD||LAKE HOPATCONG|NJ|07849|E|20061031|*
33200|LENTZ LLC|17 LENTZ AVENUE||NEWARK|NJ|07105|E|20041031|*
33201|SUPREME B & D L L C|671 GRAND AVENUE   STE 4||RIDGEFIELD|NJ|07657|E|20081031|
33202|RAINBOW CONTRACTING INCORPORATED|180 TENNENT ROAD||MORGANVILLE|NJ|07751|E|20041031|*
33203|SCUTTI HOME CONSTRUCTION|2 LADZINSKI COURT||MONROE TOWNSHIP|NJ|08831|E|20081031|*
33204|P B CONTRACTING LLC|97 HAMMOND AVENUE||PASSAIC|NJ|07055|E|20041031|*
33205|US ESTATES INC|PO BOX 72||OAKLYN|NJ|08107|E|20041031|*
33206|JOHN VAYAS & SONS CONSTR|635 CHANCELLOR AVENUE||IRVINGTON|NJ|07111|E|20061031|*
33207|CHARLES M GEHMAN & LISA M GEHMAN|227 40TH STREET||SEA ISLE CITY|NJ|08243|E|20041031|*
33208|HELIOS CONSTRUCTION INC|1321A ALLENHURST AVENUE||MONMOUTH|NJ|07712|E|20141031|*
33209|PREMIERE MODULAR|1111 RIVERSIDE DRIVE||MAYSLANDING|NJ|08330|E|20041031|*
33210|AMERICAN BUILDERS AND DEVELOPERS LLC|10 SAMANTHA COURT||SEWELL|NJ|08080|E|20070831|*
33211|RICHARD ROEMMELE BUILDER|206 8TH AVE||ORTLEY BEACH|NJ|08751||20161031|*
33212|AQUA MARINE CONSTRUCTION INC|21 BEATRICE DRIVE||MANAHAWKIN|NJ|08050|E|20141031|*
33213|NAUTILUS DEVELOPMENT GROUP INC|36 VAUGHN AVENUE||BELLMAWR|NJ|08031|E|20061031|*
33214|DONS DRYWALL CONSTRUCTION COMPANY|22 LETTS LANDING RD|PO BOX 548|WARETOWN|NJ|08758|E|20041031|*
33215|J M GENERAL CONTRACTING *|403 BRIARWOOD LANE||NORTHVALE|NJ|07647|E|20061031|*
33216|TJ GENERAL CONTRACTING INC|19 FESTIVAL DRIVE||VOORHEES|NJ|08043|E|20041031|*
33217|NORTH SOUTH CONST CO|38 JACKSON ST||FAIR HAVEN|NJ|07704|E|20041031|*
33218|JAMES & LAURIE HESS|1138 BRAEFIELD ROAD||CHESTER SPRINGS|PA|19425|E|20061031|
33219|JIM BRIGHTLY CUSTOM BUILDER|7429 BLACK HORSE PIKE||MAYS LANDING|NJ|08330|E|20041031|*
33220|TABI  SALES INC|P O BOX 623||MANALAPAN|NJ|07726|E|20090531|*
33221|KARA AT CEDAR GROVE LLC|SUITE 235 SOUTH|197 ROUTE 18|EAST BRUNSWICK|NJ|08816|E|20061031|R
33222|THE I GRACE COMPANY SPECIAL PROJECTS LLC|403 E 91ST STREET  3RD FLOOR||NEW YORK|NY|10128|E|20041031|*
33223|EASY LIFE CORPORATION|307 ALEXANDER COURT||WARWICK|PA|18974|E|20041031|*
33224|THE OZ LLC|P O BOX 271|552 1ST STREET|HOBOKEN|NJ|07030|E|20041031|A
33225|WEKG ASSOCIATES LLC|540 HEATH RD||MERION|PA|19066|E|20041031|*
33226|KJS DISTRIBUTORS L L C|15 DEVONSHIRE ROAD||MT LAUREL|NJ|08054|E|20101031|*
33227|ESSENTIAL HOMES LLC|560 BROADWAY||LONG BRANCH|NJ|07740|E|20141031|*
33228|HENRY J MITCHELL|67 WRENTHAM DRIVE||MEDFORD|NJ|08055|E|20061031|*
33229|ROBERT KUS CONSTRUCTION|9 KUS ROAD||NEWTON|NJ|07860|E|20061031|*
33230|CEDAR HILL CONSTRUCTION LLC|95 S FRANKLIN TPKE||RAMSEY|NJ|07446|E|20141031|A
33231|NORTHLIGHT VILLAS LLC|39 SOUTH MAIN STREET||MEDFORD|NJ|08055|E|20081031|*
33232|BRADFORD RUN LLC|SUITE A|2101 ROUTE 34 SOUTH|WALL|NJ|07719|E|20101031|
33233|APPLE MOUNTAIN ASSOCIATES INC|434 BUCKHORN DRIVE||BELVIDERE|NJ|07823|E|20061031|*
33234|SELGROVE GROUP LLC|636 KEARNY AVENUE|P O BOX 515|KEARNY|NJ|07032||20141130|*
33235|TRAC CONTRACTING INC|60 VENETIAN DRIVE||LAKE HOPATCONG|NJ|07849|E|20121130|A
33236|B & B GENERAL CONTRACTORS|19 MANITOU WAY||SCOTCH PLAINS|NJ|07076|E|20081130|A
33237|RHJ PROPERTIES LLC|356 SAVANNAH ROAD||TOMS RIVER|NJ|08757|E|20101130|*
33238|310-312 SECOND STREET LLC|PO BOX 628||HOBOKEN|NJ|07030|E|20041130|*
33239|JAMES F COTTRELL AND MARY COTTRELL|63 RITTENHOUSE ROAD||STOCKTON|NJ|08559|E|20061130|*
33240|SADE BUILDERS|9 BRIGHTON AVENUE||KEARNY|NJ|07032|E|20061130|*
33241|CLASSIC COTTAGES LLC|3 WILSON COVE||HILLSBOROUGH|NJ|08844|E|20041130|*
33242|PRIME QUALITY BUILDERS|439 SQUANKUM ROAD||LAKEWOOD|NJ|08701||20141130|A
33243|HOLLEY HOMES LLC|1933 HY 35 STE 236||WALL|NJ|07719|E|20061130|*
33244|DAVID & RACHEL CONWAY|1625 SMALL AV||DEPFORD|NJ|08096|E|20081130|*
33245|JESSICA PARTNERSHIP|ATTN: ALBERTO MORANTE|PO BOX 4435|WARREN|NJ|07059|E|20061130|*
33246|J STEPHEN WATERS ALICE A GEORGE|MARI C NEALON VINCENT P WATERS|2103 WINDSOR DR|COLLEGEVILLE|PA|19426|E|20041130|P
33247|SKILLMAN BUILDERS LLC  *|1544 THE GREAT RD||SKILLMAN|NJ|08588|E|20041130|A
33248|B MAC ENTERPRISES LLC|6 KING ST||BLACKWOOD|NJ|08021|E|20061130|*
33249|PRIORITY HOMES LLC|P O BOX 745||SUMMIT|NJ|07902|E|20081130|*
33250|518 GRAND STREET LLC|PO BOX 7495||JERSEY CITY|NJ|07307|E|20041130|*
33251|PISANI & DE BARI CONSTRUCTION CO|225 GRAND STREET||HOBOKEN|NJ|07030|E|20061130|*
33252|M CIFALOGLIO|103 E ARBOR AV||VINELAND|NJ|08360|E|20061130|R
33253|THE GOLD ORGANIZATION L L C|1150 WEST ST GEORGE AVENUE||LINDEN|NJ|07036|E|20130331|*
33254|CESPES LLC|1237 HARDING AVENUE||UNION|NJ|07083|E|20041130|*
33255|CHOICE CONTRACT OF NJ CORP|24-18 THIRD STREET||FORT LEE|NJ|07024|E|20061130|*
33256|PSE DEVELOPMENT GROUP|43 N PACKARD ST||HAMMONTON|NJ|08037|E|20041130|*
33257|BUZZELLI BUILDERS INC|PO BOX 391||MARLBORO|NJ|07746|E|20101130|*
33258|WAVERSHAK HOME IMPROVEMENT|2325 FOREST GROVE AV||TOMS RIVER|NJ|08753|E|20041130|*
33259|FILIPPO AIELLO CUSTOM BUILDERS|1114 CAPSTAN DRIVE||FORKED RIVER|NJ|08731|E|20061130|*
33260|KARA AT MT ARLINGTON II LLC|SUITE 235 SOUTH|197 ROUTE 18|EAST BRUNSWICK|NJ|08816|B|20101130|R
33261|KARA AT MT ARLINGTON I LLC|SUITE 235 SOUTH|197 ROUTE 18 SOUTH|EAST BRUNSWICK|NJ|08816|B|20081130|R
33262|REM HOME BUILDERS INC|2413 MARK PLACE||PT PLEASANT|NJ|08742|E|20041130|*
33263|IMPERIAL HOMES II LLC|254 ROUTE 206||ANDOVER|NJ|07821|E|20041130|*
33264|PAUL J AND RACHEL S BECKER|875 BAINBRIDGE DR||WEST CHESTER|PA|19382|E|20041130|*
33265|ELE LLC|105 EAST HAND AVE||WILDWOOD|NJ|08260|E|20041130|*
33266|CYRIL GENERAL CONSTRACTOR ENTERPRISE INC|381 DEANS RHODE HALL RD||JAMESBURG|NJ|08831|E|20041130|*
33267|HWM LLC|772-4TH STREET||SECAUCAS|NJ|07094|E|20041130|*
33268|CSR CONSTRUCTION CORPORATION|139 CHESTNUT STREET||NUTLEY|NJ|07110||20141130|*
33269|BASSAM MUSTAFA & AHLAM MUSTAFA|77 LAKEVIEW COURT||POMPTON LAKE|NJ|07442|E|20041130|*
33270|MERRICK CONSTRUCTION INC|524 PROSPECT AVE||LITTLE SILVER|NJ|07739||20141130|A
33271|BUCCHINO GENERAL CONTRACTING LLC|45 WHITEHORSE AVE||HAMILTON|NJ|08610|I|20160831|A
33272|HANA SR INC|76 LOUIS STREET|APT 3A|NEW BRUNSWICK|NJ|08901|E|20130930|*
33273|BELLDONS COASTAL COLORS LLC|PO BOX 2506||WOBURN|MA|01888|E|20130930|Q
33274|THE VILLAS AT CRANBURY BROOK L L C|233 CANOE BROOK ROAD||SHORT HILLS|NJ|07078|E|20041130|*
33275|CANDY PROPERTIES L L C|1 RARITAN ROAD||LINDEN|NJ|07036|E|20070831|A
33276|700 SURF AVENUE LLC|101 E 7TH AV||NORTH WILDWOOD|NJ|08260|E|20041130|*
33277|GREAT ATLANTIC BUILDING CO INC|127 BEVIS MILL RD||EGG HARBOR TWP|NJ|08234||20141130|*
33278|STEFANO ENTERPRISES LLC|2 MARINE VIEW PLAZA APT. 10A||HOBOKEN|NJ|07030|E|20041130|*
33279|PANN BUILDERS INC|1055 RIVER ROAD #TH10||EDGEWATER|NJ|07020|E|20061130|*
33280|GUERRA BUILDERS|18 BEACH COVE||BRIGANTINE|NJ|08203|E|20041130|*
33281|GATEWAY CONSTRUCTION CO INC|183 BROOKSIDE DRIVE||BELFORD|NJ|07718|E|20101130|*
33282|D & D DEVELOPERS INC|72 GRANDNER COURT||BRIDGEWATER|NJ|08807||20141130|A
33283|J STUART KRISTIANSEN HOMES    *|84 CRANE ROAD||MOUNTAIN LAKES|NJ|07046|E|20140531|*
33284|BUTTERNUT CUSTOM HOMES|44 WOODPORT ROAD||SPARTA|NJ|07871|E|20061130|*
33285|K HOVNANIAN AT MIDDLE TOWNSHIP LLC|ATTN JANICE INGOGLIO|110 FIELDCREST AVENUE  CN 7825|EDISON|NJ|08818|E|20101130|P
33286|KINGDOM HOMES INC   *|46 GARSIDE AVENUE||WAYNE|NJ|07470|E|20101130|*
33287|CENTRAL PARTNERS LLC|SUITE E-5|2106 NEW ROAD|LINWOOD|NJ|08226|E|20061130|*
33288|M & K CONTRACTING  LLC|28 CEDAR DRIVE||COLTS NECK|NJ|07732|E|20041130|*
33289|SOARES BUILDER|315 PAINE ST||RIVERSIDE|NJ|08075|E|20061130|*
33290|JAMB PROPERTIES LLC|709 JBIRR ST||PHILADELPHIA|PA|19111|E|20081130|P
33291|DAO CARPENTRY CO INC|255 SECOND STREET||ELIZABETH|NJ|07206|E|20041130|*
33292|MATTHEW CUOCCI|C/O 49 AMHERST DRIVE||BAYVIEW|NJ|08721|E|20041130|*
33293|ALBERT N SANTINI & DIANE M SANTINI|1726 BOW TREE DRIVE||WEST CHESTER|PA|19380|E|20041130|P
33294|FOUR KEYS PROPERTIES LLC|430 EAST MELROSE AVENUE||WESTMONT|NJ|08108|E|20041130|*
33295|BROPHY & MARTIN DEV LLC|308 WEST SPRUCE AVENUE||NORTH WILDWOOD|NJ|08260|E|20061130|*
33296|HOME AGAIN BUILDERS LLC|219 WAYWAYANDA RD||HIGHLAND LAKES|NJ|07422|E|20071031|*
33297|NEIL ALLEN SENATORE|96 LONGWOOD LAKE ROAD||OAK RIDGE|NJ|07438||20150331|*
33298|THOMAS & KATHLEEN LLC|10 ALICIA CT||CEDAR GROVE|NJ|07009|E|20041130|*
33299|MIKA PROPERTIES INC|21 REDWOOD RD||SPRINGFIELD|NJ|07081|E|20081130|*
33300|D BENJAMEN BROWN GENERAL CONTRACTOR|PO BOX 571||ABSECON|NJ|08201|E|20100930|*
33301|LEEWARD ENTERPRISES LLC|PO BOX 5031||CLINTON|NJ|08809||20141130|A
33302|BELLA VISTA DEVELOPMENT CORP|943 VIRGIL AVE||RIDGEFIELD|NJ|07657|E|20041130|A
33303|LOS PINOS GENERAL CONTRACTORS|572 PAULISON AVE- 1ST FLOOR||CLIFTON|NJ|07011|E|20041130|*
33304|STONEWOOD HOMES LLC|P O BOX 616||SEWELL|NJ|08080||20100430|*
33305|CAMPBELL CONSTRUCTION LLC|3039 FERNWOOD AVENUE||EGG HARBOR TOWNSHIP|NJ|08234|E|20110831|*
33306|STACKPOLE CONSTRUCTIION CO INC|192 THIRD AVENUE||WESTWOOD|NJ|07675|E|20041130|A
33307|MRM BUILDERS INC|109 NICKEL AVENUE||SAYREVILLE|NJ|08872|E|20041130|*
33308|BY THE SHORE BUILDERS LLC|231 HIGHWAY 71||MANASQUN|NJ|08736|E|20041130|*
33309|HOMELAND CONSTRUCTION MANAGEMENT INC|75 BOWERS LN||CLOSTER|NJ|07624|E|20101130|*
33310|L AND M DEVELOPMENT LLC|358 UNION ROAD||MICKLETON|NJ|08056|E|20061130|*
33311|MVP BUILDERS LLC|5 BENEDICT DRIVE||LAKE HOPATCONG|NJ|07849|E|20121130|A
33312|BARSKY HOMES LLC|152 WITHERSPOON ST||PRINCETON|NJ|08540|E|20081130|
33313|ATLANTIC HOME IMPROVEMENTS|8 SECLUDED LN||RIO GRANDE|NJ|08242|E|20101130|*
33314|PROCTER ESTATES LLC|621 SHREWSBURY AV||SHREWSBURY|NJ|07702|E|20081130|*
33315|BLUE RIBBON DEVELOPERS LLC|31 TROTTERS LN||MAHWAH|NJ|07430|E|20041130|*
33316|GEM BUILDERS|7 WINDSOR CT||HACKETTSTOWN|NJ|07840|E|20041130|*
33317|COASTAL DEVELOPMENT  GROUP INC|P O BOX 144||NORTHFIELD|NJ|08225|E|20121130|Q
33318|SUPREME HOMES LLC|145 FIFTH STREET||EWING|NJ|08638|E|20120228|*
33319|A & D PROPERTIES LLC|8 KATHY LANE||WARREN|NJ|07059|E|20090228|*
33320|SHUSTER MANAGEMENT LLC|414 HACKENSACK AV SUITE 134||HACKENSACK|NJ|07601|E|20061130|*
33321|SHAW CONSTRUCTION CO LLC|32A BEACH ROAD||MONMOUTH BEACH|NJ|07750||20141130|A
33322|FOUR SEASONS HOMES LLC|703 BROAD ST STE B105||SHREWSBURY|NJ|07702|E|20061130|*
33323|TARGET MODULAR HOMES LLC|2370 WEST MAIN STREET||MILLVILLE|NJ|08332|E|20101130|*
33324|TWO COUNTRIES CONTRACTORS LLC|546 MAPLE AVENUE||ELIZABETH|NJ|07202||20150531|*
33325|KAY-VIL WOMEN'S MINORITY CO INC|342 NORTH NEW JERSEY AVE||ATLANTIC CITY|NJ|08401|E|20041130|*
33326|SAMUEL J HERDMAN SR|220 RIECK AVENUE||MILLVILLE|NJ|08332|E|20061130|*
33327|JOE BURT GEN BUILDER CONTRACTOR|P O BOX 859|117 MAPLE AVENUE|ISLAND HEIGHTS|NJ|08732|E|20081130|*
33328|GARY K SPECKMANN GENERAL CONTRACTORS *|1031 CHELTEN PARKWAY||CHERRY HILL|NJ|08034||20141130|*
33329|TRADE MASTERS INC|1413 CRABAPPLE DRIVE||WALL|NJ|08736|E|20130831|*
33330|K HOVNANIAN AT OLD BRIDGE LLC|110 FIELD CREST AVENUE CN 7825|ATTN JANICE INGOGLIO|EDISON|NJ|08818|E|20101130|P
33331|LOG ON.COM LLC|184 EAST VETERANS HIGHWAY||JACKSON|NJ|08527|E|20041130|*
33332|JILLIAN ESTATES LLC|P O BOX 4680||TOMS RIVER|NJ|08754|E|20081130|*
33333|UNITED DEVLEOPERS II LLC|2116 MORRIS AV||UNION|NJ|07083|E|20101130|A
33334|ISLAND WEST DEVELOPMENT LLC|910 NEW JERSEY AVENUE||NORTH WILDWOOD|NJ|08260||20141130|*
33335|JP PROPERTIES|42 ROBBINSVILLE EDINBURG RD||ROBBINSVILLE|NJ|08694|E|20041130|*
33336|CUSTOM HOMES BY MARK AUSTIN|770 ACORN DRIVE||BRICK|NJ|08723|E|20101130|*
33337|GREENSTAR CONSTRUCTION LLC|2081 - 2093 MCCARTER HIGHWAY||NEWARK|NJ|07104|E|20081130|A
33338|RDB BUILDERS|52 MECHANIC ST||BRIDGEPORT|NJ|08014|E|20041130|*
33339|WEST 17TH STREET LLC|211 WEST 17TH ST||OCEAN CITY|NJ|08226|E|20101130|P
33340|C & A CUSTOM HOME BUILDERS L L C|409 ADAMS STREET||NEWARK|NJ|07114|E|20041130|*
33341|PYRAMID GENERAL CONTRACTORS CORP|424 B GIBBSBORO ROAD||LINDENWOLD|NJ|08021|E|20041130|*
33342|NIELSEN CONTRACTING LLC|241 CHERRY QUAY ROAD||BRICK|NJ|08723|E|20061231|*
33343|DAVE WINDECKER & SON CONSTR CO INC|P O BOX 305||WALDWICK|NJ|07463||20141231|*
33344|PAX CONSTRUCTION CORP|67 HIGHWAY 36 WEST||WEST LONG BRANCH|NJ|07764||20141231|A
33345|MARK GALLAGHER INC|9 SOUTH OSBORNE AVENUE||MARGATE|NJ|08402||20141231|A
33346|POWER LLC|128 SOUTH WARREN STREET||TRENTON|NJ|08608|E||A
33347|UNLIMITED CONSTRUCTION & MANGEMENT LLC|P O BOX 517||MILLTOWN|NJ|08850|E|20081231|
33348|HACKLEBARNEY CONTRACTING INC|314 ROUTE 206||CHESTER|NJ|07430|E|20121231|A
33349|BILL GUY BUILDER|APT B-25|1600 LAUREL ROAD|LINDENWALD|NJ|08021|E|20081231|*
33350|MICHAEL A BOVINO & DENISE M BOVINO|233 N BROOKFIELD RD||CHERRY HILL|NJ|08034|E|20041231|*
33351|BF VENTURES L L C|211 WEST 17TH STREET||OCEAN CITY|NJ|08226||20141231|P
33352|ISLAND DEVELOPERS L L C|211 WEST 17TH STREET||OCEAN CITY|NJ|08226||20160131|P
33353|ROGER J CHRISTENSON|104 WEST MANTUA AVE 3RD FLOOR||WENONAH|NJ|08090|E|20041231|P
33354|PARKLAND DEVELOPMENT|102 UNION ST||CEDAR GROVE|NJ|07009|E|20080331|*
33355|SANDCASTLE OF MONMOUTH COUNTY LLC|2150 HW#35 STE 250||SEA GIRT|NJ|08750|E|20061231|*
33356|IN REM ASSOCIATES L L C|89 WILLSHIRE DRIVE||TINTON FALLS|NJ|07724|E|20041231|*
33357|LUSITANIA BUILDERS LLC|16 MT BETHEL RD||WARREN|NJ|07059|E|20080531|*
33358|HERITAGE POINT LP|2310 TERWOOD DR||HUNTINGDON VALLEY|PA|19006||20141231|Q
33359|NIKILYNN CONSTRUCTION COMPANY INC|216 NORTH AVENUE EAST||CRANFORD|NJ|07016|E|20111231|*
33360|MAKDIS GROUP INC|7501 BERGENLINE AV||NORTH BERGEN|NJ|07047|E|20041231|*
33361|JOHN ALFIS BUILDER|248 TOMLIN STATION RD||MULLICA HILL|NJ|08062|E|20081231|*
33362|FOCUS SOLUTIONS LLC|18 STIENMETZ RD||HILLSBOROUGH|NJ|08844|S|20061230|*
33363|SEAWOOD CONSTRUCTION LLC|13 TORONTO DR||BRICK|NJ|08723|E|20041231|*
33364|CLASSIC BUILDERS & HOUSEWRIGHTS LLC|38 HILLSDALE ROAD||EAST BRUNSWICK|NJ|08816|E|20061231|*
